ID	population	condition	GC_pct	Five_Prime_Bias	library_batch	experiment_date	age	Pct_European_Ancestry
EIP@JWYFZHIDVT-2	AFB	LPS	47.85	-0.128505134425414	4/3/14 14:22	1/28/14	31	1e-05
EIP@JWYFZHIDVT-3	AFB	PAM3CSK4	48.22	-0.147950566780619	4/14/14 17:43	1/28/14	31	1e-05
EIP@JWYFZHIDVT-4	AFB	R848	48.1	-0.107276333682451	3/19/14 18:00	1/28/14	31	1e-05
EIP@JWYFZHIDVT-5	AFB	IAV	48.71	-0.193848648646117	4/7/14 17:45	1/28/14	31	1e-05
EIP@WEJKNZPSYQ-1	AFB	NS	49.14	-0.149882440087872	3/11/14 15:48	1/28/14	27	1e-05
EIP@WEJKNZPSYQ-2	AFB	LPS	49.03	-0.136138801165289	3/6/14 18:41	1/28/14	27	1e-05
EIP@WEJKNZPSYQ-4	AFB	R848	47.45	-0.170033448555726	3/11/14 15:48	1/28/14	27	1e-05
EIP@WEJKNZPSYQ-5	AFB	IAV	49.07	-0.107334770684498	3/19/14 17:59	1/28/14	27	1e-05
EIP@QTSVJDUVHX-1	AFB	NS	49.22	-0.13751058138576	4/14/14 17:43	1/28/14	38	0.257478
EIP@QTSVJDUVHX-2	AFB	LPS	48.32	-0.125318633811607	4/14/14 17:43	1/28/14	38	0.257478
EIP@QTSVJDUVHX-3	AFB	PAM3CSK4	48.98	-0.0938626390351069	3/19/14 18:00	1/28/14	38	0.257478
EIP@QTSVJDUVHX-4	AFB	R848	48.18	-0.156635667875328	4/14/14 17:43	1/28/14	38	0.257478
EIP@QTSVJDUVHX-5	AFB	IAV	47.84	-0.107645908382749	4/3/14 14:22	1/28/14	38	0.257478
EIP@OAIDYXFYBF-1	AFB	NS	49.19	-0.129081525887329	4/14/14 17:43	1/28/14	42	1e-05
EIP@OAIDYXFYBF-2	AFB	LPS	48.32	-0.135339226810487	4/14/14 17:43	1/28/14	42	1e-05
EIP@OAIDYXFYBF-3	AFB	PAM3CSK4	48.25	-0.116812006644589	3/19/14 18:00	1/28/14	42	1e-05
EIP@OAIDYXFYBF-4	AFB	R848	47.65	-0.125775458194788	4/7/14 17:45	1/28/14	42	1e-05
EIP@OAIDYXFYBF-5	AFB	IAV	47.57	-0.129352814975039	4/3/14 14:22	1/28/14	42	1e-05
EIP@OOILYAFXYC-1	AFB	NS	49.23	-0.145313734804554	4/14/14 17:43	1/28/14	45	1e-05
EIP@OOILYAFXYC-2	AFB	LPS	48.42	-0.135538720954932	4/14/14 17:43	1/28/14	45	1e-05
EIP@OOILYAFXYC-3	AFB	PAM3CSK4	47.66	-0.112374673104198	3/19/14 18:00	1/28/14	45	1e-05
EIP@OOILYAFXYC-4	AFB	R848	47.66	-0.123241333189482	4/7/14 17:45	1/28/14	45	1e-05
EIP@OOILYAFXYC-5	AFB	IAV	47.29	-0.114254497620592	4/3/14 14:22	1/28/14	45	1e-05
EIP@RAKFPZQWGA-1	AFB	NS	49.6	-0.129917247899559	4/14/14 17:43	2/4/14	20	0.090063
EIP@RAKFPZQWGA-2	AFB	LPS	48.46	-0.143377553291339	4/14/14 17:43	2/4/14	20	0.090063
EIP@RAKFPZQWGA-3	AFB	PAM3CSK4	47.85	-0.115565385552844	3/19/14 18:00	2/4/14	20	0.090063
EIP@RAKFPZQWGA-4	AFB	R848	47.88	-0.124450887292474	4/7/14 17:45	2/4/14	20	0.090063
EIP@RAKFPZQWGA-5	AFB	IAV	46.86	-0.156494637150775	4/3/14 14:22	2/4/14	20	0.090063
EIP@PYTFGAJXYJ-1	EUB	NS	47.36	-0.152749272472008	1/13/14 17:48	9/19/13	24	0.99999
EIP@PYTFGAJXYJ-2	EUB	LPS	47.5613773658337	-0.154770395019343	1/13/14 17:48	9/19/13	24	0.99999
EIP@PYTFGAJXYJ-3	EUB	PAM3CSK4	49.18	-0.112182102550669	1/9/14 16:03	9/19/13	24	0.99999
EIP@PYTFGAJXYJ-4	EUB	R848	49.3	-0.0932649048112568	1/9/14 16:03	9/19/13	24	0.99999
EIP@PYTFGAJXYJ-5	EUB	IAV	48.67	-0.109260804330008	1/9/14 16:03	9/19/13	24	0.99999
EIP@NEMWMGAHJM-1	EUB	NS	48.17	-0.144887168667384	1/13/14 17:48	9/19/13	44	0.99999
EIP@NEMWMGAHJM-2	EUB	LPS	48.65	-0.12178916999973	1/9/14 16:03	9/19/13	44	0.99999
EIP@NEMWMGAHJM-3	EUB	PAM3CSK4	47.57	-0.180047721848811	1/22/14 17:19	9/19/13	44	0.99999
EIP@NEMWMGAHJM-4	EUB	R848	49.64	-0.0938903657396588	1/9/14 16:03	9/19/13	44	0.99999
EIP@NEMWMGAHJM-5	EUB	IAV	47.42	-0.119589030203776	1/13/14 17:48	9/19/13	44	0.99999
EIP@PTUDRHJTRJ-1	EUB	NS	49.0734093890278	-0.14782655440709	1/22/14 17:19	10/1/13	21	0.99999
EIP@PTUDRHJTRJ-2	EUB	LPS	49.6093037710374	-0.11443439413746	1/9/14 16:03	10/1/13	21	0.99999
EIP@PTUDRHJTRJ-3	EUB	PAM3CSK4	48.83	-0.119382058537146	1/9/14 16:03	10/1/13	21	0.99999
EIP@PTUDRHJTRJ-4	EUB	R848	49.76	-0.0861662472860959	1/9/14 16:03	10/1/13	21	0.99999
EIP@PTUDRHJTRJ-5	EUB	IAV	51.41	-0.0775413415739066	1/9/14 16:03	10/1/13	21	0.99999
EIP@SZTCLWMSGW-1	EUB	NS	47.46	-0.159994738244496	1/13/14 17:48	10/1/13	21	0.99999
EIP@SZTCLWMSGW-2	EUB	LPS	46.62	-0.170608488050484	1/13/14 17:48	10/1/13	21	0.99999
EIP@SZTCLWMSGW-3	EUB	PAM3CSK4	50.82	-0.0804496938950939	1/9/14 16:03	10/1/13	21	0.99999
EIP@SZTCLWMSGW-4	EUB	R848	46.6	-0.15550876077691	1/13/14 17:48	10/1/13	21	0.99999
EIP@SZTCLWMSGW-5	EUB	IAV	47.11	-0.132041783426256	1/13/14 17:48	10/1/13	21	0.99999
EIP@IBEEIMQZIL-1	EUB	NS	50.57	-0.12952010356659	1/9/14 16:03	9/27/13	24	0.99999
EIP@IBEEIMQZIL-2	EUB	LPS	47.84	-0.177288629304854	1/22/14 17:19	9/27/13	24	0.99999
EIP@IBEEIMQZIL-3	EUB	PAM3CSK4	47.58	-0.181505504509356	1/22/14 17:19	9/27/13	24	0.99999
EIP@IBEEIMQZIL-4	EUB	R848	48.9	-0.121258038217988	1/9/14 16:03	9/27/13	24	0.99999
EIP@IBEEIMQZIL-5	EUB	IAV	47.97	-0.166554451945402	1/22/14 17:19	9/27/13	24	0.99999
EIP@QJKYOFXTPU-1	EUB	NS	48.39	-0.162362887523474	1/13/14 17:48	9/27/13	27	0.998376
EIP@QJKYOFXTPU-2	EUB	LPS	47.14	-0.210040711642059	1/22/14 17:19	9/27/13	27	0.998376
EIP@QJKYOFXTPU-3	EUB	PAM3CSK4	47.2	-0.145614128561092	1/13/14 17:48	9/27/13	27	0.998376
EIP@QJKYOFXTPU-4	EUB	R848	47.44	-0.137227440105441	1/9/14 16:03	9/27/13	27	0.998376
EIP@QJKYOFXTPU-5	EUB	IAV	50.7661614698743	-0.0762206262186967	1/9/14 16:03	9/27/13	27	0.998376
EIP@EZGTAOLRPE-1	EUB	NS	47.91	-0.170153090740335	1/13/14 17:48	9/24/13	24	0.996457
EIP@EZGTAOLRPE-2	EUB	LPS	48.76	-0.149421354463003	1/9/14 16:03	9/24/13	24	0.996457
EIP@EZGTAOLRPE-3	EUB	PAM3CSK4	49.52	-0.101610352795449	1/9/14 16:03	9/24/13	24	0.996457
EIP@EZGTAOLRPE-4	EUB	R848	47.35	-0.173289877082907	1/22/14 17:19	9/24/13	24	0.996457
EIP@EZGTAOLRPE-5	EUB	IAV	49.64	-0.0987261679760308	1/9/14 16:03	9/24/13	24	0.996457
EIP@EBSIWBAQZU-1	EUB	NS	49.06	-0.139663464240497	1/13/14 17:48	10/15/13	29	0.99999
EIP@EBSIWBAQZU-2	EUB	LPS	48.86	-0.152260951938605	1/9/14 16:03	10/15/13	29	0.99999
EIP@EBSIWBAQZU-3	EUB	PAM3CSK4	47.74	-0.131930144758961	1/13/14 17:48	10/15/13	29	0.99999
EIP@EBSIWBAQZU-4	EUB	R848	47.89	-0.126816991458079	1/9/14 16:03	10/15/13	29	0.99999
EIP@EBSIWBAQZU-5	EUB	IAV	48.76	-0.114656452636318	1/9/14 16:03	10/15/13	29	0.99999
EIP@PCXMZRSWEM-1	EUB	NS	48.02	-0.151538298372792	1/13/14 17:48	10/10/13	31	0.997585
EIP@PCXMZRSWEM-2	EUB	LPS	47.69	-0.169242936803264	1/22/14 17:19	10/10/13	31	0.997585
EIP@PCXMZRSWEM-3	EUB	PAM3CSK4	47.58	-0.166608257488359	1/22/14 17:19	10/10/13	31	0.997585
EIP@PCXMZRSWEM-4	EUB	R848	47.1	-0.154636408298614	1/13/14 17:48	10/10/13	31	0.997585
EIP@PCXMZRSWEM-5	EUB	IAV	47.25	-0.141861652288701	1/13/14 17:48	10/10/13	31	0.997585
EIP@GLJYAHOCRF-1	EUB	NS	49.44	-0.170878938647839	1/9/14 16:03	10/15/13	26	0.99999
EIP@GLJYAHOCRF-2	EUB	LPS	50.64	-0.0960536578595304	1/9/14 16:03	10/15/13	26	0.99999
EIP@GLJYAHOCRF-3	EUB	PAM3CSK4	48.91	-0.112777442395884	1/9/14 16:03	10/15/13	26	0.99999
EIP@GLJYAHOCRF-4	EUB	R848	48.37	-0.125429417632964	1/9/14 16:03	10/15/13	26	0.99999
EIP@GLJYAHOCRF-5	EUB	IAV	47.55	-0.146172348204206	1/22/14 17:19	10/15/13	26	0.99999
EIP@PSSHAHZIIW-1	EUB	NS	48.32	-0.163852741541834	1/13/14 17:48	10/15/13	39	0.99999
EIP@PSSHAHZIIW-2	EUB	LPS	48.2	-0.133019421830809	1/13/14 17:48	10/15/13	39	0.99999
EIP@PSSHAHZIIW-3	EUB	PAM3CSK4	48.3	-0.159296532396918	1/13/14 17:48	10/15/13	39	0.99999
EIP@PSSHAHZIIW-4	EUB	R848	50.2939471120782	-0.0868600909273405	1/9/14 16:03	10/15/13	39	0.99999
EIP@PSSHAHZIIW-5	EUB	IAV	47.96	-0.108998932183607	1/13/14 17:48	10/15/13	39	0.99999
EIP@GXZZOFFFIN-1	EUB	NS	49.52	-0.142078346551863	1/9/14 16:03	10/10/13	25	0.99999
EIP@GXZZOFFFIN-2	EUB	LPS	48	-0.185412820613872	1/9/14 16:03	10/10/13	25	0.99999
EIP@GXZZOFFFIN-3	EUB	PAM3CSK4	49.73	-0.237545840803525	1/9/14 16:03	10/10/13	25	0.99999
EIP@GXZZOFFFIN-4	EUB	R848	46.89	-0.153911502034443	1/13/14 17:48	10/10/13	25	0.99999
EIP@GXZZOFFFIN-5	EUB	IAV	49.0280691102047	-0.13524362193523	1/9/14 16:03	10/10/13	25	0.99999
EIP@MJSUIHSHIX-1	EUB	NS	48.34	-0.161363556589603	1/13/14 17:48	10/31/13	25	0.99999
EIP@MJSUIHSHIX-2	EUB	LPS	50.2	-0.111339548195396	1/9/14 16:03	10/31/13	25	0.99999
EIP@MJSUIHSHIX-3	EUB	PAM3CSK4	48.0137361787372	-0.152283688561792	1/13/14 17:48	10/31/13	25	0.99999
EIP@MJSUIHSHIX-4	EUB	R848	47.4	-0.14320045686686	1/13/14 17:48	10/31/13	25	0.99999
EIP@MJSUIHSHIX-5	EUB	IAV	50.24	-0.0834487759971227	1/9/14 16:03	10/31/13	25	0.99999
EIP@TFOKKVDZFJ-1	EUB	NS	48.0913230633518	-0.174079472297768	1/22/14 17:19	10/31/13	27	0.99999
EIP@TFOKKVDZFJ-2	EUB	LPS	48.1	-0.144604201265343	1/13/14 17:48	10/31/13	27	0.99999
EIP@TFOKKVDZFJ-3	EUB	PAM3CSK4	49.67	-0.100064267485981	1/9/14 16:03	10/31/13	27	0.99999
EIP@TFOKKVDZFJ-4	EUB	R848	46.76	-0.15520994765878	1/13/14 17:48	10/31/13	27	0.99999
EIP@TFOKKVDZFJ-5	EUB	IAV	49.58	-0.0929167098102472	1/9/14 16:03	10/31/13	27	0.99999
EIP@WGNWEDDZGN-1	EUB	NS	50.05	-0.108415747134826	3/19/14 18:00	10/10/13	22	0.99999
EIP@WGNWEDDZGN-3	EUB	PAM3CSK4	46.33	-0.169194557134475	4/7/14 17:43	10/10/13	22	0.99999
EIP@WGNWEDDZGN-4	EUB	R848	47.25	-0.126603962195133	4/3/14 14:22	10/10/13	22	0.99999
EIP@WGNWEDDZGN-5	EUB	IAV	47.88	-0.117589537673698	4/7/14 17:45	10/10/13	22	0.99999
EIP@UKFGRAAFMP-1	EUB	NS	47.59	-0.20453083929235	1/22/14 17:19	8/6/13	36	0.99999
EIP@UKFGRAAFMP-2	EUB	LPS	47.9	-0.141662171707084	1/22/14 17:19	8/6/13	36	0.99999
EIP@UKFGRAAFMP-3	EUB	PAM3CSK4	48.91	-0.137009950943253	1/9/14 16:03	8/6/13	36	0.99999
EIP@UKFGRAAFMP-4	EUB	R848	49.21	-0.108704351167587	1/9/14 16:03	8/6/13	36	0.99999
EIP@UKFGRAAFMP-5	EUB	IAV	46.68	-0.147266513081234	1/13/14 17:48	8/6/13	36	0.99999
EIP@FHDKOSFRQH-1	EUB	NS	47.91	-0.190326803946512	1/13/14 17:48	8/6/13	23	0.99999
EIP@FHDKOSFRQH-2	EUB	LPS	48.85	-0.132552462955019	1/9/14 16:03	8/6/13	23	0.99999
EIP@FHDKOSFRQH-3	EUB	PAM3CSK4	47.17	-0.18167749807956	1/22/14 17:19	8/6/13	23	0.99999
EIP@FHDKOSFRQH-4	EUB	R848	46.66	-0.173389786084449	1/13/14 17:48	8/6/13	23	0.99999
EIP@FHDKOSFRQH-5	EUB	IAV	47.17	-0.145803122838836	1/13/14 17:48	8/6/13	23	0.99999
EIP@ECCGCKIIGI-1	EUB	NS	48.04	-0.166075033560233	1/22/14 17:19	10/8/13	28	0.99999
EIP@ECCGCKIIGI-2	EUB	LPS	49.8	-0.116125908513809	1/9/14 16:03	10/8/13	28	0.99999
EIP@ECCGCKIIGI-3	EUB	PAM3CSK4	47.25	-0.163728902282359	1/22/14 17:19	10/8/13	28	0.99999
EIP@ECCGCKIIGI-4	EUB	R848	46.29	-0.199557530587133	1/22/14 17:19	10/8/13	28	0.99999
EIP@ECCGCKIIGI-5	EUB	IAV	48.89	-0.107613903354791	1/9/14 16:03	10/8/13	28	0.99999
EIP@QSCUNCKOAE-1	EUB	NS	48.7	-0.199575902613991	1/22/14 17:19	8/6/13	23	0.99999
EIP@QSCUNCKOAE-2	EUB	LPS	47.57	-0.183395188639386	1/22/14 17:19	8/6/13	23	0.99999
EIP@QSCUNCKOAE-3	EUB	PAM3CSK4	47.92	-0.167282208698855	1/22/14 17:19	8/6/13	23	0.99999
EIP@QSCUNCKOAE-4	EUB	R848	47.7622107637896	-0.178012747186914	1/13/14 17:48	8/6/13	23	0.99999
EIP@QSCUNCKOAE-5	EUB	IAV	48.13	-0.135434900024428	1/22/14 17:19	8/6/13	23	0.99999
EIP@GJJGUCIGPX-1	EUB	NS	51.13	-0.116738356156078	1/9/14 16:03	10/8/13	30	0.99999
EIP@GJJGUCIGPX-2	EUB	LPS	48.43	-0.138236835400292	1/9/14 16:03	10/8/13	30	0.99999
EIP@GJJGUCIGPX-3	EUB	PAM3CSK4	50.33	-0.0823297065294053	1/9/14 16:03	10/8/13	30	0.99999
EIP@GJJGUCIGPX-4	EUB	R848	46.72	-0.149149332134525	1/13/14 17:48	10/8/13	30	0.99999
EIP@GJJGUCIGPX-5	EUB	IAV	47.2	-0.121329677499158	1/13/14 17:48	10/8/13	30	0.99999
EIP@XNUSMBQPYI-1	EUB	NS	49.3	-0.129815827817807	3/19/14 18:00	10/8/13	46	0.99999
EIP@XNUSMBQPYI-3	EUB	PAM3CSK4	46.76	-0.150964193489634	4/7/14 17:43	10/8/13	46	0.99999
EIP@XNUSMBQPYI-4	EUB	R848	47.55	-0.128545975300468	4/3/14 14:22	10/8/13	46	0.99999
EIP@XNUSMBQPYI-5	EUB	IAV	48.1	-0.139478815599896	4/7/14 17:45	10/8/13	46	0.99999
EIP@ZFNTKCWISP-1	EUB	NS	50	-0.127622712104822	1/9/14 16:03	10/22/13	51	0.99999
EIP@ZFNTKCWISP-2	EUB	LPS	47.33	-0.154943247258429	1/13/14 17:48	10/22/13	51	0.99999
EIP@ZFNTKCWISP-3	EUB	PAM3CSK4	47.28	-0.146151920329556	1/13/14 17:48	10/22/13	51	0.99999
EIP@ZFNTKCWISP-4	EUB	R848	47.26	-0.142716953970204	1/13/14 17:48	10/22/13	51	0.99999
EIP@ZFNTKCWISP-5	EUB	IAV	51.25	-0.0302957255079105	 	10/22/13	51	0.99999
EIP@JMLMONUGFZ-1	EUB	NS	48.6	-0.137751457457678	1/13/14 17:48	10/31/13	24	0.99999
EIP@JMLMONUGFZ-2	EUB	LPS	47.63	-0.142085837795038	1/13/14 17:48	10/31/13	24	0.99999
EIP@JMLMONUGFZ-3	EUB	PAM3CSK4	48.38	-0.124756650262055	1/13/14 17:48	10/31/13	24	0.99999
EIP@JMLMONUGFZ-4	EUB	R848	47.27	-0.18540585330677	1/22/14 17:19	10/31/13	24	0.99999
EIP@JMLMONUGFZ-5	EUB	IAV	47.28	-0.134566114290642	1/13/14 17:48	10/31/13	24	0.99999
EIP@ULDLRXOCGG-1	EUB	NS	48.47	-0.140524830492846	1/13/14 17:48	10/31/13	32	0.99999
EIP@ULDLRXOCGG-2	EUB	LPS	47.39	-0.15716553700559	1/13/14 17:48	10/31/13	32	0.99999
EIP@ULDLRXOCGG-3	EUB	PAM3CSK4	48.66	-0.130077396609632	1/9/14 16:03	10/31/13	32	0.99999
EIP@ULDLRXOCGG-4	EUB	R848	46.72	-0.156340849330176	1/22/14 17:19	10/31/13	32	0.99999
EIP@ULDLRXOCGG-5	EUB	IAV	47.24	-0.134726264563956	1/13/14 17:48	10/31/13	32	0.99999
EIP@WQZCIEUXKD-1	EUB	NS	50.94	-0.101592986874263	1/9/14 16:03	10/17/13	26	0.99999
EIP@WQZCIEUXKD-2	EUB	LPS	50.16	-0.0941504509560309	1/9/14 16:03	10/17/13	26	0.99999
EIP@WQZCIEUXKD-3	EUB	PAM3CSK4	47.22	-0.164405903086923	1/13/14 17:48	10/17/13	26	0.99999
EIP@WQZCIEUXKD-4	EUB	R848	46.31	-0.181569377507923	1/13/14 17:48	10/17/13	26	0.99999
EIP@WQZCIEUXKD-5	EUB	IAV	47.4	-0.154569506424223	1/22/14 17:19	10/17/13	26	0.99999
EIP@FCZBWXQQKR-1	EUB	NS	49.89	-0.154457938519216	1/22/14 17:19	10/17/13	25	0.99999
EIP@FCZBWXQQKR-2	EUB	LPS	48.96	-0.152305542001347	2/11/14 18:08	10/17/13	25	0.99999
EIP@FCZBWXQQKR-3	EUB	PAM3CSK4	48.73	-0.147225919934874	2/6/14 14:18	10/17/13	25	0.99999
EIP@FCZBWXQQKR-4	EUB	R848	47.1872440337832	-0.149498514567939	2/6/14 14:20	10/17/13	25	0.99999
EIP@FCZBWXQQKR-5	EUB	IAV	49.37	-0.101716269825844	2/6/14 14:18	10/17/13	25	0.99999
EIP@OZWYGIXHEI-1	EUB	NS	49.56	-0.15297518726053	2/6/14 14:18	10/17/13	27	0.99999
EIP@OZWYGIXHEI-2	EUB	LPS	47.85	-0.139177572673523	2/11/14 10:14	10/17/13	27	0.99999
EIP@OZWYGIXHEI-3	EUB	PAM3CSK4	47.3	-0.168165612609214	1/22/14 17:19	10/17/13	27	0.99999
EIP@OZWYGIXHEI-4	EUB	R848	47.03	-0.159959502017115	2/6/14 14:18	10/17/13	27	0.99999
EIP@OZWYGIXHEI-5	EUB	IAV	48.63	-0.120671134526786	2/11/14 18:08	10/17/13	27	0.99999
EIP@UYSJLXHRDC-1	EUB	NS	49.08	-0.143328360584879	2/6/14 14:18	10/8/13	50	0.993636
EIP@UYSJLXHRDC-2	EUB	LPS	48.09	-0.128224896038339	2/11/14 10:14	10/8/13	50	0.993636
EIP@UYSJLXHRDC-3	EUB	PAM3CSK4	47.53	-0.149979226341099	2/6/14 14:18	10/8/13	50	0.993636
EIP@UYSJLXHRDC-4	EUB	R848	47.89	-0.138867534956127	1/22/14 17:19	10/8/13	50	0.993636
EIP@UYSJLXHRDC-5	EUB	IAV	48.21	-0.122672055869478	2/11/14 18:08	10/8/13	50	0.993636
EIP@NDNMAEFMNP-1	EUB	NS	48.21	-0.173033926468047	1/22/14 17:19	10/22/13	22	0.99999
EIP@NDNMAEFMNP-2	EUB	LPS	48.7967594257096	-0.141680964116089	2/11/14 18:08	10/22/13	22	0.99999
EIP@NDNMAEFMNP-3	EUB	PAM3CSK4	47.06	-0.153263023769882	2/6/14 14:18	10/22/13	22	0.99999
EIP@NDNMAEFMNP-4	EUB	R848	47.86	-0.127054278553873	2/6/14 14:18	10/22/13	22	0.99999
EIP@NDNMAEFMNP-5	EUB	IAV	48.8214710138765	-0.12399537124412	2/11/14 10:14	10/22/13	22	0.99999
EIP@XCPXCRJVZZ-1	EUB	NS	48.4434769587693	-0.159707156333033	2/6/14 14:18	10/22/13	49	0.997442
EIP@XCPXCRJVZZ-2	EUB	LPS	48.47	-0.14458163224308	2/11/14 18:08	10/22/13	49	0.997442
EIP@XCPXCRJVZZ-3	EUB	PAM3CSK4	47.43	-0.150449802677555	1/22/14 17:19	10/22/13	49	0.997442
EIP@XCPXCRJVZZ-4	EUB	R848	48.09	-0.124915428250449	2/6/14 14:18	10/22/13	49	0.997442
EIP@XCPXCRJVZZ-5	EUB	IAV	48.12	-0.114048963492308	2/11/14 18:08	10/22/13	49	0.997442
EIP@YNDWPDEZNB-1	EUB	NS	49.86	-0.128236353467947	3/19/14 18:00	10/31/13	31	0.99999
EIP@YNDWPDEZNB-2	EUB	LPS	47	-0.161251879020676	4/3/14 14:22	10/31/13	31	0.99999
EIP@YNDWPDEZNB-3	EUB	PAM3CSK4	47.51	-0.154715347063574	4/3/14 14:22	10/31/13	31	0.99999
EIP@YNDWPDEZNB-4	EUB	R848	48.23	-0.130053883209016	4/3/14 14:22	10/31/13	31	0.99999
EIP@YNDWPDEZNB-5	EUB	IAV	47.71	-0.130652660239215	4/7/14 17:45	10/31/13	31	0.99999
EIP@OWHWOVEVSH-1	EUB	NS	48.96	-0.129135346578986	2/11/14 10:14	11/5/13	41	0.984214
EIP@OWHWOVEVSH-2	EUB	LPS	47.67	-0.151293995338736	2/6/14 14:18	11/5/13	41	0.984214
EIP@OWHWOVEVSH-3	EUB	PAM3CSK4	48.94	-0.14623452791146	2/6/14 14:18	11/5/13	41	0.984214
EIP@OWHWOVEVSH-4	EUB	R848	47.22	-0.132606937663495	1/22/14 17:19	11/5/13	41	0.984214
EIP@OWHWOVEVSH-5	EUB	IAV	48.63	-0.100963869115453	2/11/14 18:08	11/5/13	41	0.984214
EIP@RGDSWLYHCY-1	EUB	NS	49.18	-0.138095101542175	2/6/14 14:18	10/15/13	42	0.99999
EIP@RGDSWLYHCY-2	EUB	LPS	48.06	-0.148598704413545	1/22/14 17:19	10/15/13	42	0.99999
EIP@RGDSWLYHCY-3	EUB	PAM3CSK4	48.64	-0.131637078360352	2/11/14 10:14	10/15/13	42	0.99999
EIP@RGDSWLYHCY-4	EUB	R848	48.01	-0.140044463346954	2/6/14 14:18	10/15/13	42	0.99999
EIP@RGDSWLYHCY-5	EUB	IAV	48.6649730896511	-0.126460597123342	2/11/14 18:08	10/15/13	42	0.99999
EIP@LTOOWSNDKX-1	EUB	NS	48.74	-0.14994353209357	1/22/14 17:19	10/15/13	32	0.999983
EIP@LTOOWSNDKX-2	EUB	LPS	48.1631339001069	-0.13129360639425	2/6/14 14:18	10/15/13	32	0.999983
EIP@LTOOWSNDKX-3	EUB	PAM3CSK4	48.37	-0.137555273285428	2/6/14 14:18	10/15/13	32	0.999983
EIP@LTOOWSNDKX-4	EUB	R848	47.0250535502935	-0.154697276073485	2/6/14 14:20	10/15/13	32	0.999983
EIP@LTOOWSNDKX-5	EUB	IAV	48.45	-0.118475850362923	2/11/14 18:08	10/15/13	32	0.999983
EIP@ECPSDTWKPR-1	EUB	NS	48.35	-0.166026364201332	2/6/14 14:18	10/17/13	47	0.99999
EIP@ECPSDTWKPR-2	EUB	LPS	48.28	-0.124401690655619	2/6/14 14:18	10/17/13	47	0.99999
EIP@ECPSDTWKPR-3	EUB	PAM3CSK4	47.86	-0.157403056483009	1/22/14 17:19	10/17/13	47	0.99999
EIP@ECPSDTWKPR-4	EUB	R848	48.38	-0.129969505931293	 	10/17/13	47	0.99999
EIP@ECPSDTWKPR-5	EUB	IAV	48.46	-0.112569026266048	2/11/14 18:08	10/17/13	47	0.99999
EIP@HUJSOVYQHV-1	EUB	NS	49.64	-0.141857918929538	2/6/14 14:18	10/17/13	22	0.99999
EIP@HUJSOVYQHV-2	EUB	LPS	47.5	-0.161615985483916	1/22/14 17:19	10/17/13	22	0.99999
EIP@HUJSOVYQHV-3	EUB	PAM3CSK4	47.47	-0.149512555972403	2/6/14 14:18	10/17/13	22	0.99999
EIP@HUJSOVYQHV-4	EUB	R848	48.2	-0.129187751620285	2/11/14 10:14	10/17/13	22	0.99999
EIP@HUJSOVYQHV-5	EUB	IAV	50.13	-0.0706341542299688	2/13/14 9:39	10/17/13	22	0.99999
EIP@VIHDKSQIYT-1	EUB	NS	47.97	-0.162808334591943	1/22/14 17:19	10/17/13	45	0.99999
EIP@VIHDKSQIYT-2	EUB	LPS	48.1561814740273	-0.238793980613612	2/6/14 14:18	10/17/13	45	0.99999
EIP@VIHDKSQIYT-3	EUB	PAM3CSK4	48.64	-0.142039013049797	2/6/14 14:18	10/17/13	45	0.99999
EIP@VIHDKSQIYT-4	EUB	R848	48.31	-0.164251358646115	2/11/14 18:08	10/17/13	45	0.99999
EIP@VIHDKSQIYT-5	EUB	IAV	47.92	-0.108957900162098	2/11/14 10:14	10/17/13	45	0.99999
EIP@QEQHGLDYBC-1	EUB	NS	48.4	-0.151004081883788	2/6/14 14:18	10/24/13	24	0.99999
EIP@QEQHGLDYBC-2	EUB	LPS	48.75	-0.141863601202424	2/11/14 18:08	10/24/13	24	0.99999
EIP@QEQHGLDYBC-3	EUB	PAM3CSK4	47.8	-0.154916510686665	1/22/14 17:19	10/24/13	24	0.99999
EIP@QEQHGLDYBC-4	EUB	R848	48.23	-0.135291464076694	2/11/14 18:08	10/24/13	24	0.99999
EIP@QEQHGLDYBC-5	EUB	IAV	48.53	-0.110903160190142	2/6/14 14:18	10/24/13	24	0.99999
EIP@QVAGPCFKTS-1	EUB	NS	49.56	-0.148802338156675	2/11/14 10:14	10/24/13	39	0.99999
EIP@QVAGPCFKTS-2	EUB	LPS	49.91	-0.115363094787769	2/6/14 14:18	10/24/13	39	0.99999
EIP@QVAGPCFKTS-3	EUB	PAM3CSK4	47.68	-0.157482611363439	1/22/14 17:19	10/24/13	39	0.99999
EIP@QVAGPCFKTS-4	EUB	R848	48.65	-0.133524263130655	2/11/14 18:08	10/24/13	39	0.99999
EIP@QVAGPCFKTS-5	EUB	IAV	47.59	-0.127562211793687	2/6/14 14:18	10/24/13	39	0.99999
EIP@QAHHCDXPCA-1	EUB	NS	48.46	-0.142060185454184	2/11/14 10:14	10/24/13	25	0.99999
EIP@QAHHCDXPCA-2	EUB	LPS	47.11	-0.153567192445839	2/6/14 14:18	10/24/13	25	0.99999
EIP@QAHHCDXPCA-3	EUB	PAM3CSK4	48.42	-0.132145503616523	2/6/14 14:18	10/24/13	25	0.99999
EIP@QAHHCDXPCA-4	EUB	R848	48.34	-0.166971266425923	2/11/14 18:08	10/24/13	25	0.99999
